grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.82327 4.5612301e+08 3422.9284 0.050916564 0.00015506941 1.9318282e-05 8.8636337e-08 5.1388913e-11 NaN 0.012303103 0.00010910515 0.75123379 0.0056526645 2.6649193e-08 2.7658911e-10 0.00075748474 1.8112368e-05
0.91 5.887973 4.5612301e+08 3422.9281 0.050916557 0.00015506819 1.9749961e-05 9.0615676e-08 5.148456e-11 NaN 0.012303086 0.00010910534 0.75123467 0.0056526816 2.6649145e-08 2.7658938e-10 0.00075748449 1.8112503e-05
0.92 5.952676 4.5612296e+08 3422.913 0.05091655 0.00015506736 2.018641e-05 9.2617095e-08 5.1578387e-11 NaN 0.012303068 0.00010910579 0.75124204 0.0056527135 2.6649092e-08 2.7659027e-10 0.00075748422 1.8112674e-05
0.93 6.017379 4.5612296e+08 3422.9141 0.050916544 0.00015506619 2.0627628e-05 9.4640162e-08 5.1669492e-11 NaN 0.012303052 0.00010910594 0.75124231 0.0056527284 2.6649047e-08 2.7659047e-10 0.00075748399 1.8112796e-05
0.94 6.082082 4.5612297e+08 3422.9151 0.050916538 0.00015506505 2.1073617e-05 9.6685101e-08 5.1758527e-11 NaN 0.012303037 0.0001091061 0.75124257 0.0056527431 2.6649004e-08 2.7659066e-10 0.00075748376 1.8112915e-05
0.95 6.146785 4.5612297e+08 3422.916 0.050916532 0.00015506395 2.1524376e-05 9.8751912e-08 5.1845576e-11 NaN 0.012303023 0.00010910625 0.75124285 0.0056527574 2.6648961e-08 2.7659084e-10 0.00075748355 1.8113029e-05
0.96 6.211488 4.5612297e+08 3422.9169 0.050916526 0.00015506289 2.1979905e-05 1.0084059e-07 5.1930747e-11 NaN 0.012303008 0.0001091064 0.75124313 0.0056527715 2.6648919e-08 2.7659102e-10 0.00075748334 1.8113141e-05
0.97 6.276191 4.5612298e+08 3422.9177 0.05091652 0.00015506186 2.2440203e-05 1.0295115e-07 5.201413e-11 NaN 0.012302994 0.00010910654 0.75124342 0.0056527853 2.6648878e-08 2.7659121e-10 0.00075748314 1.8113249e-05
0.98 6.340894 4.5612298e+08 3422.9185 0.050916514 0.00015506086 2.2905272e-05 1.0508357e-07 5.2095867e-11 NaN 0.01230298 0.00010910669 0.75124373 0.0056527988 2.6648838e-08 2.7659138e-10 0.00075748294 1.8113354e-05
0.99 6.405597 4.5612298e+08 3422.9192 0.050916508 0.0001550599 2.337511e-05 1.0723787e-07 5.2176002e-11 NaN 0.012302966 0.00010910683 0.75124405 0.0056528122 2.6648798e-08 2.7659156e-10 0.00075748275 1.8113456e-05
1 6.4703 4.5612298e+08 3422.9198 0.050916503 0.00015505896 2.3849719e-05 1.0941404e-07 5.2254611e-11 NaN 0.012302953 0.00010910697 0.75124438 0.0056528253 2.6648759e-08 2.7659174e-10 0.00075748256 1.8113555e-05
1.01 6.535003 4.5612298e+08 3422.9204 0.050916498 0.00015505805 2.4329097e-05 1.1161208e-07 5.2331819e-11 NaN 0.01230294 0.0001091071 0.75124473 0.0056528382 2.6648722e-08 2.7659191e-10 0.00075748238 1.8113651e-05
1.02 6.599706 4.5612299e+08 3422.9209 0.050916492 0.00015505717 2.4813245e-05 1.13832e-07 5.2407691e-11 NaN 0.012302927 0.00010910724 0.75124509 0.0056528509 2.6648684e-08 2.7659209e-10 0.00075748221 1.8113744e-05
1.03 6.664409 4.5612299e+08 3422.9214 0.050916487 0.00015505632 2.5302163e-05 1.1607378e-07 5.2482894e-11 NaN 0.012302914 0.00010910738 0.75124548 0.0056528636 2.6648647e-08 2.7659226e-10 0.00075748204 1.8113835e-05
1.04 6.729112 4.5612299e+08 3422.9218 0.050916482 0.00015505549 2.5795851e-05 1.1833744e-07 5.2560365e-11 NaN 0.012302901 0.00010910752 0.7512459 0.0056528766 2.6648609e-08 2.7659244e-10 0.00075748187 1.8113924e-05
1.05 6.793815 4.5612299e+08 3422.9221 0.050916476 0.00015505469 2.6294309e-05 1.2062297e-07 5.2637207e-11 NaN 0.012302888 0.00010910766 0.75124634 0.0056528896 2.6648572e-08 2.7659262e-10 0.00075748171 1.811401e-05
