grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.82327 4.5548051e+08 3933.3697 0.046091499 0.00016653153 2.0195961e-05 1.0703457e-07 4.8117982e-09 NaN 0.010403718 0.00011214587 1.3430548 0.0068986775 2.679837e-08 3.4075643e-10 0.0007120468 1.8221271e-05
0.91 5.887973 4.5548052e+08 3933.3723 0.04609149 0.00016653018 2.0647251e-05 1.0942473e-07 4.8028175e-09 NaN 0.010403718 0.00011214586 1.3430545 0.0068986761 2.679837e-08 3.4075638e-10 0.00071204654 1.8221389e-05
0.92 5.952676 4.5548052e+08 3933.3747 0.046091481 0.00016652887 2.1103527e-05 1.118413e-07 4.7935241e-09 NaN 0.010403719 0.00011214586 1.3430543 0.0068986764 2.6798369e-08 3.4075634e-10 0.00071204629 1.8221504e-05
0.93 6.017379 4.5548052e+08 3933.3767 0.04609147 0.00016652759 2.156479e-05 1.1428428e-07 4.7825027e-09 NaN 0.010403719 0.00011214585 1.343054 0.0068986754 2.6798369e-08 3.4075631e-10 0.00071204603 1.8221615e-05
0.94 6.082082 4.5548052e+08 3933.3786 0.046091459 0.00016652635 2.2031039e-05 1.1675368e-07 4.7707054e-09 NaN 0.010403719 0.00011214584 1.3430538 0.0068986745 2.6798369e-08 3.4075627e-10 0.00071204578 1.8221723e-05
0.95 6.146785 4.5548052e+08 3933.3803 0.046091447 0.00016652514 2.2502275e-05 1.1924948e-07 4.7581323e-09 NaN 0.010403719 0.00011214583 1.3430536 0.0068986733 2.6798368e-08 3.4075624e-10 0.00071204552 1.8221827e-05
0.96 6.211488 4.5548052e+08 3933.3818 0.046091434 0.00016652397 2.2978497e-05 1.217717e-07 4.7441711e-09 NaN 0.010403719 0.00011214583 1.3430535 0.0068986737 2.6798368e-08 3.4075622e-10 0.00071204527 1.8221929e-05
0.97 6.276191 4.5548052e+08 3933.3831 0.04609142 0.00016652283 2.3459706e-05 1.2432032e-07 4.7291192e-09 NaN 0.01040372 0.00011214582 1.3430534 0.0068986738 2.6798368e-08 3.4075619e-10 0.00071204501 1.8222027e-05
0.98 6.340894 4.5548057e+08 3933.4417 0.046091408 0.00016652142 2.3945902e-05 1.2689513e-07 4.7149804e-09 NaN 0.010403726 0.00011214564 1.3430475 0.0068986569 2.679836e-08 3.407553e-10 0.00071204477 1.8222089e-05
0.99 6.405597 4.5548056e+08 3933.4367 0.046091392 0.00016652036 2.4437083e-05 1.294966e-07 4.697525e-09 NaN 0.010403725 0.00011214565 1.3430479 0.0068986576 2.6798361e-08 3.4075537e-10 0.00071204451 1.8222185e-05
1 6.4703 4.5548056e+08 3933.4318 0.046091376 0.00016651934 2.4933251e-05 1.3212448e-07 4.6791285e-09 NaN 0.010403725 0.00011214566 1.3430484 0.0068986594 2.6798362e-08 3.4075544e-10 0.00071204425 1.8222279e-05
1.01 6.535003 4.5548055e+08 3933.4253 0.046091359 0.00016651834 2.5434406e-05 1.3477877e-07 4.6596519e-09 NaN 0.010403724 0.00011214568 1.3430491 0.0068986609 2.6798363e-08 3.4075553e-10 0.00071204398 1.8222371e-05
1.02 6.599706 4.5548046e+08 3933.2991 0.046091562 0.00016651908 2.5940582e-05 1.3746006e-07 4.9192996e-09 NaN 0.010403712 0.00011214609 1.3430619 0.0068986969 2.6798377e-08 3.4075745e-10 0.00071204533 1.8222518e-05
1.03 6.664409 4.5548048e+08 3933.3188 0.04609156 0.00016651807 2.6451712e-05 1.4016708e-07 4.9188704e-09 NaN 0.010403714 0.00011214603 1.3430599 0.0068986909 2.6798374e-08 3.4075715e-10 0.00071204519 1.8222589e-05
1.04 6.729112 4.5548048e+08 3933.324 0.046091558 0.00016651716 2.696783e-05 1.4290057e-07 4.9178981e-09 NaN 0.010403714 0.00011214602 1.3430593 0.0068986901 2.6798373e-08 3.4075707e-10 0.00071204505 1.8222666e-05
1.05 6.793815 4.5548049e+08 3933.3296 0.046091556 0.00016651628 2.7488934e-05 1.4566047e-07 4.917146e-09 NaN 0.010403715 0.000112146 1.3430588 0.0068986878 2.6798373e-08 3.4075698e-10 0.00071204491 1.822274e-05
1.06 6.858518 4.5548049e+08 3933.335 0.046091554 0.00016651542 2.8015024e-05 1.4844678e-07 4.9159891e-09 NaN 0.010403716 0.00011214598 1.3430582 0.0068986864 2.6798372e-08 3.4075689e-10 0.00071204477 1.8222812e-05
1.07 6.923221 4.5548051e+08 3933.3593 0.046091552 0.00016651449 2.8546101e-05 1.512594e-07 4.9151803e-09 NaN 0.010403719 0.00011214591 1.3430558 0.0068986803 2.6798369e-08 3.4075652e-10 0.00071204465 1.8222871e-05
1.08 6.987924 4.5548051e+08 3933.3608 0.046091549 0.00016651369 2.9082165e-05 1.5409855e-07 4.9137604e-09 NaN 0.010403719 0.0001121459 1.3430556 0.0068986793 2.6798368e-08 3.407565e-10 0.00071204452 1.8222942e-05
1.09 7.052627 4.5548051e+08 3933.3623 0.046091546 0.00016651292 2.9623215e-05 1.5696411e-07 4.9117213e-09 NaN 0.010403719 0.0001121459 1.3430555 0.0068986788 2.6798368e-08 3.4075647e-10 0.00071204439 1.822301e-05
1.1 7.11733 4.5548051e+08 3933.3641 0.046091543 0.00016651216 3.0169252e-05 1.5985607e-07 4.9094799e-09 NaN 0.010403719 0.00011214589 1.3430553 0.006898678 2.6798368e-08 3.4075644e-10 0.00071204426 1.8223077e-05
