grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.82327 3.9700786e+08 3354.0694 0.047699291 8.8941683e-05 9.0495175e-06 5.8591955e-08 1.3939846e-10 NaN 0.014533863 0.00010670108 2.9573687 0.0046609905 3.1909435e-08 2.802781e-10 0.00055985154 4.9149175e-05
0.91 5.887973 3.9700786e+08 3354.0685 0.047699844 8.8942668e-05 9.2519985e-06 5.990077e-08 1.3897058e-10 NaN 0.014530635 0.00010653244 2.9567724 0.0046550325 3.1971521e-08 2.8053893e-10 0.0005600064 4.9148612e-05
0.92 5.952676 3.9700786e+08 3354.0677 0.047700425 8.8943231e-05 9.4567432e-06 6.1223519e-08 1.3710586e-10 NaN 0.014526306 0.00010663352 2.9561651 0.0046604999 3.1934692e-08 2.8050523e-10 0.00056017218 4.9147385e-05
0.93 6.017379 3.9700786e+08 3354.0668 0.047702161 8.8785275e-05 9.6663517e-06 6.2439855e-08 2.2557404e-10 NaN 0.014215191 0.00010476467 2.9661545 0.0046845717 3.2545823e-08 2.8801558e-10 0.00056305378 4.9028075e-05
0.94 6.082082 3.9700786e+08 3354.066 0.047702884 8.8782881e-05 9.8758268e-06 6.3786064e-08 2.1157434e-10 NaN 0.014194382 0.00010455249 2.9662394 0.0046824939 3.262476e-08 2.8867674e-10 0.00056337617 4.902317e-05
0.95 6.146785 3.9700786e+08 3354.0651 0.047697709 8.894445e-05 1.0082184e-05 6.5291221e-08 6.6387954e-12 NaN 0.014534247 0.00010723749 2.9591226 0.0046831371 3.1720995e-08 2.7972027e-10 0.00055945 4.9168983e-05
0.96 6.211488 3.9700786e+08 3354.0643 0.047697414 8.8949787e-05 1.0295411e-05 6.6678161e-08 4.8482641e-12 NaN 0.014533311 0.00010735707 2.9594998 0.004688414 3.1681148e-08 2.7963549e-10 0.00055937652 4.917528e-05
0.97 6.276191 3.9700786e+08 3354.0635 0.047697154 8.8956135e-05 1.0510886e-05 6.8080444e-08 3.4190994e-12 NaN 0.01453199 0.00010746889 2.9598418 0.0046934958 3.1644567e-08 2.795711e-10 0.00055931347 4.9181875e-05
0.98 6.340894 3.9700787e+08 3354.0626 0.047696927 8.896308e-05 1.0728608e-05 6.9497794e-08 2.3378279e-12 NaN 0.014530427 0.00010757135 2.9601448 0.0046982695 3.1611634e-08 2.7952428e-10 0.0005592604 4.918855e-05
0.99 6.405597 3.9700787e+08 3354.0618 0.047696729 8.8970307e-05 1.0948577e-05 7.0929997e-08 1.5593685e-12 NaN 0.014528751 0.0001076644 2.9604096 0.0047026904 3.158221e-08 2.7949119e-10 0.00055921597 4.9195156e-05
