grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.82327 3.9675025e+08 3480.9461 0.051884434 8.8265342e-05 8.581494e-06 5.4798189e-08 1.7928445e-12 NaN 0.016144144 0.00011796074 2.7416651 0.004615581 2.9750506e-08 2.5596011e-10 0.00085552108 5.5039403e-05
0.91 5.887973 3.9675025e+08 3480.9461 0.051898734 8.8157356e-05 8.7809359e-06 5.5913316e-08 1.4793207e-11 NaN 0.015598742 0.00011510222 2.7466784 0.0046683566 3.0553112e-08 2.6683183e-10 0.00086177876 5.4861737e-05
0.92 5.952676 3.9675025e+08 3480.9461 0.051899222 8.8159628e-05 8.9752635e-06 5.7149331e-08 1.4974292e-11 NaN 0.015581001 0.00011501736 2.7468183 0.004670461 3.0580443e-08 2.6722306e-10 0.00086200755 5.4861525e-05
0.93 6.017379 3.9675025e+08 3480.9462 0.051899135 8.8157942e-05 9.1714133e-06 5.8397925e-08 1.5035401e-11 NaN 0.015582007 0.00011502236 2.7468289 0.0046703516 3.0578851e-08 2.6720093e-10 0.00086200034 5.4863141e-05
0.94 6.082082 3.9675025e+08 3480.9462 0.051899089 8.8156153e-05 9.3696809e-06 5.9659876e-08 1.504253e-11 NaN 0.015583591 0.00011502993 2.7468171 0.0046701634 3.0576405e-08 2.6716591e-10 0.00086197824 5.4864644e-05
0.95 6.146785 3.9675025e+08 3480.9462 0.051884333 8.8263335e-05 9.5614356e-06 6.1056976e-08 2.2961771e-14 NaN 0.016144327 0.0001180077 2.741748 0.00461728 2.9738761e-08 2.5593869e-10 0.00085549453 5.5050353e-05
0.96 6.211488 3.9675025e+08 3480.9463 0.051884932 8.8222573e-05 9.7639523e-06 6.2319646e-08 3.7071173e-11 NaN 0.016193903 0.00011747167 2.7400881 0.0045831993 2.9883959e-08 2.5547201e-10 0.00085553931 5.5025107e-05
0.97 6.276191 3.9675025e+08 3480.9463 0.051886272 8.8212012e-05 9.9690601e-06 6.3613877e-08 4.6406985e-11 NaN 0.016201107 0.00011693164 2.7385386 0.0045611747 3.0042643e-08 2.5579049e-10 0.00085591439 5.5012573e-05
0.98 6.340894 3.9675023e+08 3480.9775 0.051886007 8.8210521e-05 1.0175535e-05 6.4932298e-08 4.5126208e-11 NaN 0.016200765 0.00011702804 2.7388382 0.0045648361 3.0013457e-08 2.5571113e-10 0.00085583572 5.5015264e-05
0.99 6.405597 3.9675023e+08 3480.9766 0.051890021 8.8228399e-05 1.038642e-05 6.6265583e-08 5.5169905e-11 NaN 0.016177072 0.000116614 2.7347017 0.0045558559 3.0143252e-08 2.5648462e-10 0.00085714883 5.5001436e-05
1 6.4703 3.9675023e+08 3480.9757 0.051892442 8.8236416e-05 1.0598687e-05 6.7609575e-08 5.7217965e-11 NaN 0.016145054 0.00011674312 2.73242 0.004569346 3.0104444e-08 2.5687741e-10 0.00085799179 5.499125e-05
1.01 6.535003 3.9675023e+08 3480.9748 0.051895267 8.8242929e-05 1.081338e-05 6.8964671e-08 5.8441708e-11 NaN 0.016098023 0.00011631596 2.7298716 0.0045666492 3.0235313e-08 2.5800856e-10 0.00085899459 5.4977341e-05
1.02 6.599706 3.9675023e+08 3480.9739 0.051897606 8.8017075e-05 1.1033189e-05 7.0139314e-08 7.3322335e-11 NaN 0.015525804 0.00011311775 2.7414594 0.0046133004 3.1142953e-08 2.6950257e-10 0.00086371241 5.4785187e-05
1.03 6.664409 3.9675023e+08 3480.973 0.05190021 8.805675e-05 1.125279e-05 7.1543112e-08 7.3334587e-11 NaN 0.015390785 0.00011220533 2.7433371 0.0046188339 3.1457723e-08 2.7291439e-10 0.00086529422 5.4786592e-05
1.04 6.729112 3.9675023e+08 3480.972 0.051884386 8.825151e-05 1.1458924e-05 7.3167317e-08 2.6168525e-14 NaN 0.016142198 0.00011799557 2.7417648 0.0046174423 2.9741821e-08 2.5597761e-10 0.0008555141 5.5059462e-05
1.05 6.793815 3.9675023e+08 3480.9711 0.051927356 8.8438622e-05 1.1710231e-05 7.4577308e-08 5.7062105e-11 NaN 0.014964173 0.00011043591 2.7468076 0.0046814007 3.2186606e-08 2.8387149e-10 0.00087345269 5.4848014e-05
1.06 6.858518 3.9675023e+08 3480.9701 0.051933723 8.8629911e-05 1.1938514e-05 7.6145835e-08 5.9000399e-11 NaN 0.014814692 0.00010999005 2.7477287 0.0047113236 3.2418088e-08 2.8800965e-10 0.00087575972 5.4922985e-05
1.07 6.923221 3.9675023e+08 3480.9687 0.051919014 8.8367294e-05 1.2154321e-05 7.7416378e-08 4.0719615e-11 NaN 0.015190454 0.00011327025 2.7470801 0.0047226843 3.1202392e-08 2.7646328e-10 0.00086967979 5.4872339e-05
