grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
0.9 5.82327 3.9720139e+08 3006.1795 0.042456623 0.00010038474 9.3236345e-06 7.3012056e-08 9.3165645e-09 NaN 0.0084804195 9.2580834e-05 2.8195092 0.0070163023 4.3116762e-08 5.919481e-10 0.00090560532 5.1491249e-05
0.91 5.887973 3.9720139e+08 3006.1786 0.042441291 9.9246962e-05 9.5253148e-06 7.385174e-08 2.8683915e-09 NaN 0.0085826634 9.1853452e-05 2.8173238 0.006877397 4.2954742e-08 5.7774303e-10 0.00090252298 5.0997092e-05
0.92 5.952676 3.9720139e+08 3006.1776 0.042443641 9.954214e-05 9.7365751e-06 7.5700662e-08 4.3695859e-09 NaN 0.0085628066 9.2599845e-05 2.8177174 0.0069484048 4.2647104e-08 5.7890736e-10 0.00090278137 5.1140128e-05
0.93 6.017379 3.9720139e+08 3006.1768 0.042453759 0.00010272588 9.9521014e-06 7.9799921e-08 7.7220791e-09 NaN 0.008234786 9.3610291e-05 2.8182816 0.007308015 4.3867494e-08 6.2894525e-10 0.00090363539 5.2743072e-05
0.94 6.082082 3.9720139e+08 3006.1759 0.042449834 0.00091890879 1.0165031e-05 1.6483957e-07 2.6366499e-08 1.565607e-06 0.0088418469 9.0854247e-05 2.8178502 0.006581378 4.2412545e-08 5.4557165e-10 0.00090333151 7.3402213e-05
0.95 6.146785 3.9720139e+08 3006.175 0.042441985 9.8902426e-05 1.0381326e-05 8.020574e-08 4.9435703e-09 NaN 0.0086187492 9.1611092e-05 2.8172531 0.0068303654 4.2905943e-08 5.7304398e-10 0.00090261978 5.0823793e-05
0.96 6.211488 3.9720139e+08 3006.1742 0.042453234 0.00010032424 1.0608799e-05 8.3032415e-08 8.2576871e-10 NaN 0.0084870461 9.255998e-05 2.8201533 0.0070093058 4.3102995e-08 5.9113504e-10 0.00090598649 5.1471045e-05
0.97 6.276191 3.9720139e+08 3006.1733 0.04247576 0.00096349234 1.0834875e-05 1.8388025e-07 3.3229826e-08 1.63991e-06 0.0083372812 9.2373997e-05 2.8193655 0.0071028346 4.421147e-08 6.1759033e-10 0.00090707321 7.6789483e-05
0.98 6.340894 3.9720139e+08 3006.1725 0.042457152 0.00010279282 1.1054898e-05 8.8650156e-08 4.1881241e-09 NaN 0.0082504539 9.4584189e-05 2.8185287 0.0073682463 4.3266105e-08 6.2412637e-10 0.00090541238 5.2744873e-05
0.99 6.405597 3.9720139e+08 3006.1717 0.042467218 0.00010462551 1.1284271e-05 9.2046273e-08 1.3395923e-08 NaN 0.0080519801 9.4035315e-05 2.8183243 0.0075100359 4.4690818e-08 6.6036046e-10 0.00090626985 5.3652804e-05
1 6.4703 3.9720139e+08 3006.1709 0.042442738 9.8312686e-05 1.1505804e-05 8.8331953e-08 6.3078684e-10 NaN 0.0086914696 9.1781104e-05 2.8173381 0.0067842509 4.2438304e-08 5.6206085e-10 0.00090401616 5.0501162e-05
1.01 6.535003 3.9720139e+08 3006.1701 0.042449566 0.00010045865 1.1739489e-05 9.2052476e-08 1.0573284e-09 NaN 0.0084470617 9.1014288e-05 2.8172285 0.0069275562 4.4231009e-08 6.019151e-10 0.00090466051 5.158159e-05
1.02 6.599706 3.972014e+08 3006.1692 0.04246335 0.00010661515 1.1977795e-05 9.9588258e-08 1.8246902e-09 NaN 0.0078620606 9.4773545e-05 2.8173279 0.0077532591 4.541044e-08 6.9449289e-10 0.00090593597 5.469478e-05
1.03 6.664409 3.972014e+08 3006.1683 0.042454947 0.0001024549 1.2211058e-05 9.7616894e-08 1.2025759e-09 NaN 0.0082524071 9.306641e-05 2.8169614 0.0072503516 4.4060798e-08 6.2716714e-10 0.00090518024 5.2588848e-05
1.04 6.729112 3.972014e+08 3006.1675 0.042466514 0.00010769274 1.2453053e-05 1.0456689e-07 3.9024502e-09 NaN 0.0077610944 9.4847853e-05 2.8171165 0.0078613445 4.6010046e-08 7.149934e-10 0.00090622063 5.5239989e-05
1.05 6.793815 3.972014e+08 3006.1667 0.042466428 0.00096330531 1.2692631e-05 2.154556e-07 2.4761994e-08 1.6403509e-06 0.0084022567 9.5852481e-05 2.8171181 0.0073049084 4.201615e-08 5.9907923e-10 0.00090621799 7.6834342e-05
1.06 6.858518 3.972014e+08 3006.1659 0.042462597 0.00010562603 1.2935298e-05 1.0655762e-07 3.5698078e-09 NaN 0.0079504395 9.429301e-05 2.8171479 0.0076276169 4.5141199e-08 6.7854417e-10 0.00090586743 5.4195143e-05
1.07 6.923221 3.972014e+08 3006.1652 0.042462367 0.00010546055 1.318043e-05 1.0840854e-07 3.7034393e-09 NaN 0.0079669462 9.4283777e-05 2.8173808 0.0076109065 4.5047996e-08 6.7543559e-10 0.00090584558 5.411219e-05
1.08 6.987924 3.972014e+08 3006.1644 0.042465419 0.00010707136 1.3428953e-05 1.1211318e-07 7.7883477e-09 NaN 0.0079676006 0.00010027258 2.8178217 0.0080844813 4.2219756e-08 6.6582517e-10 0.00090611886 5.4924686e-05
1.09 7.052627 3.972014e+08 3006.1636 0.042443674 9.848856e-05 1.3670429e-05 1.0513121e-07 3.3375302e-09 NaN 0.0087098343 9.3507533e-05 2.8178371 0.0068937099 4.1473304e-08 5.5628234e-10 0.0009041619 5.0597559e-05
1.1 7.11733 3.972014e+08 3006.1628 0.042468004 0.00094903232 1.3930733e-05 2.329597e-07 2.9403249e-08 1.61587e-06 0.0084956924 9.2141753e-05 2.8190821 0.0069505424 4.3460248e-08 5.9253509e-10 0.00090637618 7.5703355e-05
